wu24,24.345703125,123.92578125,沖縄県,,八重山郡,竹富町,47381
xn7z,36.474609375,140.44921875,茨城県,,,那珂市,08226
xn92,36.650390625,136.93359375,富山県,,,砺波市,16208
xn98,36.650390625,137.28515625,富山県,,中新川郡,立山町,16323
xn9b,36.650390625,137.63671875,富山県,,,黒部市,16207
xnd0,36.650390625,137.98828125,長野県,,上水内郡,小川村,20588
xnd2,36.650390625,138.33984375,長野県,,,須坂市,20207
xnd8,36.650390625,138.69140625,群馬県,,吾妻郡,中之条町,10421
xndb,36.650390625,139.04296875,群馬県,,,沼田市,10206
xne0,36.650390625,139.39453125,栃木県,,,日光市,09206
xne2,36.650390625,139.74609375,栃木県,,,日光市,09206
xne8,36.650390625,140.09765625,栃木県,,,那須烏山市,09215
xneb,36.650390625,140.44921875,茨城県,,,常陸太田市,08212
xn93,36.826171875,136.93359375,富山県,,,氷見市,16205
xn9c,36.826171875,137.63671875,富山県,,,黒部市,16207
xnd1,36.826171875,137.98828125,長野県,,北安曇郡,小谷村,20486
xnd3,36.826171875,138.33984375,長野県,,,飯山市,20213
xnd9,36.826171875,138.69140625,新潟県,,南魚沼郡,湯沢町,15461
xndc,36.826171875,139.04296875,群馬県,,利根郡,みなかみ町,10449
xne1,36.826171875,139.39453125,群馬県,,利根郡,片品村,10443
xne3,36.826171875,139.74609375,栃木県,,塩谷郡,塩谷町,09384
xne9,36.826171875,140.09765625,栃木県,,,大田原市,09210
xnec,36.826171875,140.44921875,福島県,,東白川郡,矢祭町,07482
xn96,37.001953125,136.93359375,石川県,,,七尾市,17202
xnd4,37.001953125,137.98828125,新潟県,,,糸魚川市,15216
xnd6,37.001953125,138.33984375,新潟県,,,上越市,15222
xndd,37.001953125,138.69140625,新潟県,,中魚沼郡,津南町,15482
xndf,37.001953125,139.04296875,新潟県,,,南魚沼市,15226
xne4,37.001953125,139.39453125,福島県,,南会津郡,桧枝岐村,07364
xne6,37.001953125,139.74609375,栃木県,,,日光市,09206
xned,37.001953125,140.09765625,栃木県,,那須郡,那須町,09407
xnef,37.001953125,140.44921875,福島県,,東白川郡,塙町,07483
xns4,37.001953125,140.80078125,福島県,,,いわき市,07204
xnd7,37.177734375,138.33984375,新潟県,,,上越市,15222
xnde,37.177734375,138.69140625,新潟県,,,十日町市,15210
xndg,37.177734375,139.04296875,新潟県,,,魚沼市,15225
xne5,37.177734375,139.39453125,福島県,,南会津郡,只見町,07367
xne7,37.177734375,139.74609375,福島県,,南会津郡,南会津町,07368
xnee,37.177734375,140.09765625,福島県,,西白河郡,西郷村,07461
xneg,37.177734375,140.44921875,福島県,,石川郡,石川町,07501
xns5,37.177734375,140.80078125,福島県,,,いわき市,07204
xn9k,37.353515625,136.93359375,石川県,,,輪島市,17204
xnds,37.353515625,138.69140625,新潟県,,,柏崎市,15205
xndu,37.353515625,139.04296875,新潟県,,,魚沼市,15225
xneh,37.353515625,139.39453125,福島県,,南会津郡,只見町,07367
xnek,37.353515625,139.74609375,福島県,,大沼郡,会津美里町,07447
xnes,37.353515625,140.09765625,福島県,,,郡山市,07203
xneu,37.353515625,140.44921875,福島県,,,郡山市,07203
xnsh,37.353515625,140.80078125,福島県,,双葉郡,川内村,07544
xndt,37.529296875,138.69140625,新潟県,,三島郡,出雲崎町,15405
xndv,37.529296875,139.04296875,新潟県,,,三条市,15204
xnej,37.529296875,139.39453125,新潟県,,東蒲原郡,阿賀町,15385
xnem,37.529296875,139.74609375,福島県,,河沼郡,柳津町,07423
xnet,37.529296875,140.09765625,福島県,,耶麻郡,猪苗代町,07408
xnev,37.529296875,140.44921875,福島県,,,本宮市,07214
xnsj,37.529296875,140.80078125,福島県,,双葉郡,葛尾村,07548
xndy,37.705078125,139.04296875,新潟県,,南蒲原郡,田上町,15361
xnen,37.705078125,139.39453125,新潟県,,東蒲原郡,阿賀町,15385
xneq,37.705078125,139.74609375,福島県,,,喜多方市,07208
xnew,37.705078125,140.09765625,福島県,,耶麻郡,北塩原村,07402
xney,37.705078125,140.44921875,福島県,,,福島市,07201
xnsn,37.705078125,140.80078125,福島県,,相馬郡,飯舘村,07564
xndr,37.880859375,138.33984375,新潟県,,,佐渡市,15224
xndz,37.880859375,139.04296875,新潟県,,新潟市,中央区,15103
xnep,37.880859375,139.39453125,新潟県,,,新発田市,15206
xner,37.880859375,139.74609375,山形県,,西置賜郡,小国町,06401
xnex,37.880859375,140.09765625,山形県,,,米沢市,06202
xnez,37.880859375,140.44921875,福島県,,,福島市,07201
xnsp,37.880859375,140.80078125,宮城県,,伊具郡,丸森町,04341
xnf2,38.056640625,138.33984375,新潟県,,,佐渡市,15224
xng0,38.056640625,139.39453125,新潟県,,,胎内市,15227
xng2,38.056640625,139.74609375,山形県,,西置賜郡,小国町,06401
xng8,38.056640625,140.09765625,山形県,,,南陽市,06213
xngb,38.056640625,140.44921875,宮城県,,刈田郡,七ケ宿町,04302
xnu0,38.056640625,140.80078125,宮城県,,柴田郡,柴田町,04323
xng3,38.232421875,139.74609375,新潟県,,,村上市,15212
xng9,38.232421875,140.09765625,山形県,,西置賜郡,白鷹町,06402
xngc,38.232421875,140.44921875,山形県,,,山形市,06201
xnu1,38.232421875,140.80078125,宮城県,,仙台市,太白区,04104
xng6,38.408203125,139.74609375,山形県,,,鶴岡市,06203
xngd,38.408203125,140.09765625,山形県,,西村山郡,西川町,06322
xngf,38.408203125,140.44921875,山形県,,,東根市,06211
xnu4,38.408203125,140.80078125,宮城県,,黒川郡,大和町,04421
xnu6,38.408203125,141.15234375,宮城県,,,東松島市,04214
xng7,38.583984375,139.74609375,山形県,,,鶴岡市,06203
xnge,38.583984375,140.09765625,山形県,,東田川郡,庄内町,06428
xngg,38.583984375,140.44921875,山形県,,,尾花沢市,06212
xnu5,38.583984375,140.80078125,宮城県,,加美郡,加美町,04445
xnu7,38.583984375,141.15234375,宮城県,,遠田郡,涌谷町,04501
xngk,38.759765625,139.74609375,山形県,,,鶴岡市,06203
xngs,38.759765625,140.09765625,山形県,,最上郡,戸沢村,06367
xngu,38.759765625,140.44921875,山形県,,最上郡,最上町,06362
xnuh,38.759765625,140.80078125,宮城県,,,栗原市,04213
xnuk,38.759765625,141.15234375,宮城県,,,栗原市,04213
xnus,38.759765625,141.50390625,宮城県,,,気仙沼市,04205
xngt,38.935546875,140.09765625,山形県,,,酒田市,06204
xngv,38.935546875,140.44921875,山形県,,最上郡,金山町,06361
xnuj,38.935546875,140.80078125,宮城県,,,栗原市,04213
xnum,38.935546875,141.15234375,岩手県,,,一関市,03209
xnut,38.935546875,141.50390625,宮城県,,,気仙沼市,04205
xngw,39.111328125,140.09765625,秋田県,,,由利本荘市,05210
xngy,39.111328125,140.44921875,秋田県,,,湯沢市,05207
xnun,39.111328125,140.80078125,岩手県,,,奥州市,03215
xnuq,39.111328125,141.15234375,岩手県,,,奥州市,03215
xnuw,39.111328125,141.50390625,岩手県,,,陸前高田市,03210
xnuy,39.111328125,141.85546875,岩手県,,,大船渡市,03203
xngx,39.287109375,140.09765625,秋田県,,,由利本荘市,05210
xngz,39.287109375,140.44921875,秋田県,,,横手市,05203
xnup,39.287109375,140.80078125,岩手県,,和賀郡,西和賀町,03366
xnur,39.287109375,141.15234375,岩手県,,,北上市,03206
xnux,39.287109375,141.50390625,岩手県,,,遠野市,03208
xnuz,39.287109375,141.85546875,岩手県,,,釜石市,03211
xp58,39.462890625,140.09765625,秋田県,,,由利本荘市,05210
xp5b,39.462890625,140.44921875,秋田県,,,大仙市,05212
xph0,39.462890625,140.80078125,岩手県,,和賀郡,西和賀町,03366
xph2,39.462890625,141.15234375,岩手県,,,花巻市,03205
xph8,39.462890625,141.50390625,岩手県,,,遠野市,03208
xphb,39.462890625,141.85546875,岩手県,,下閉伊郡,山田町,03482
xp59,39.638671875,140.09765625,秋田県,,,秋田市,05201
xp5c,39.638671875,140.44921875,秋田県,,,大仙市,05212
xph1,39.638671875,140.80078125,秋田県,,,仙北市,05215
xph3,39.638671875,141.15234375,岩手県,,,盛岡市,03201
xph9,39.638671875,141.50390625,岩手県,,,宮古市,03202
xphc,39.638671875,141.85546875,岩手県,,,宮古市,03202
xp5d,39.814453125,140.09765625,秋田県,,,秋田市,05201
xp5f,39.814453125,140.44921875,秋田県,,,秋田市,05201
xph4,39.814453125,140.80078125,秋田県,,,仙北市,05215
xph6,39.814453125,141.15234375,岩手県,,岩手郡,滝沢村,03305
xphd,39.814453125,141.50390625,岩手県,,,盛岡市,03201
xphf,39.814453125,141.85546875,岩手県,,下閉伊郡,岩泉町,03483
xp5e,39.990234375,140.09765625,秋田県,,山本郡,三種町,05348
xp5g,39.990234375,140.44921875,秋田県,,,北秋田市,05213
xph5,39.990234375,140.80078125,秋田県,,,鹿角市,05209
xph7,39.990234375,141.15234375,岩手県,,岩手郡,岩手町,03303
xphe,39.990234375,141.50390625,岩手県,,岩手郡,葛巻町,03302
xphg,39.990234375,141.85546875,岩手県,,下閉伊郡,普代村,03485
xp5s,40.166015625,140.09765625,秋田県,,,能代市,05202
xp5u,40.166015625,140.44921875,秋田県,,,北秋田市,05213
xphh,40.166015625,140.80078125,秋田県,,,鹿角市,05209
xphk,40.166015625,141.15234375,岩手県,,,二戸市,03213
xphs,40.166015625,141.50390625,岩手県,,,久慈市,03207
xphu,40.166015625,141.85546875,岩手県,,,久慈市,03207
xp5t,40.341796875,140.09765625,秋田県,,山本郡,八峰町,05349
xp5v,40.341796875,140.44921875,秋田県,,,大館市,05204
xphj,40.341796875,140.80078125,秋田県,,,鹿角市,05209
xphm,40.341796875,141.15234375,青森県,,三戸郡,田子町,02443
xpht,40.341796875,141.50390625,岩手県,,九戸郡,軽米町,03501
xp5w,40.517578125,140.09765625,青森県,,西津軽郡,鰺ヶ沢町,02321
xp5y,40.517578125,140.44921875,青森県,,,弘前市,02202
xphn,40.517578125,140.80078125,青森県,,,平川市,02210
xphq,40.517578125,141.15234375,青森県,,,十和田市,02206
xphw,40.517578125,141.50390625,青森県,,,八戸市,02203
xp5x,40.693359375,140.09765625,青森県,,西津軽郡,深浦町,02323
xp5z,40.693359375,140.44921875,青森県,,,弘前市,02202
xphp,40.693359375,140.80078125,青森県,,,青森市,02201
xphr,40.693359375,141.15234375,青森県,,上北郡,七戸町,02402
xp7b,40.869140625,140.44921875,青森県,,,五所川原市,02205
xpk2,40.869140625,141.15234375,青森県,,上北郡,野辺地町,02401
xp7c,41.044921875,140.44921875,青森県,,北津軽郡,中泊町,02387
xpk4,41.220703125,140.80078125,青森県,,,むつ市,02208
xpk7,41.396484375,141.15234375,青森県,,,むつ市,02208
xp7s,41.572265625,140.09765625,北海道,渡島支庁,松前郡,松前町,01331
xp7t,41.748046875,140.09765625,北海道,檜山支庁,檜山郡,上ノ国町,01362
xp7v,41.748046875,140.44921875,北海道,渡島支庁,上磯郡,木古内町,01334
xp7y,41.923828125,140.44921875,北海道,檜山支庁,檜山郡,厚沢部町,01363
xpkn,41.923828125,140.80078125,北海道,,,函館市,01202
xp7x,42.099609375,140.09765625,北海道,檜山支庁,二海郡,八雲町,01346
xp7z,42.099609375,140.44921875,北海道,渡島支庁,茅部郡,森町,01345
xpmz,42.099609375,143.26171875,北海道,日高支庁,幌泉郡,えりも町,01609
xpe8,42.275390625,140.09765625,北海道,檜山支庁,二海郡,八雲町,01346
xpt2,42.275390625,142.55859375,北海道,日高支庁,日高郡,新ひだか町,01610
xpt8,42.275390625,142.91015625,北海道,日高支庁,浦河郡,浦河町,01607
xptb,42.275390625,143.26171875,北海道,十勝支庁,広尾郡,広尾町,01642
xpe9,42.451171875,140.09765625,北海道,檜山支庁,瀬棚郡,今金町,01370
xps3,42.451171875,141.15234375,北海道,,,登別市,01230
xpt1,42.451171875,142.20703125,北海道,日高支庁,沙流郡,日高町,01601
xpt3,42.451171875,142.55859375,北海道,日高支庁,日高郡,新ひだか町,01610
xpt9,42.451171875,142.91015625,北海道,十勝支庁,広尾郡,大樹町,01641
xptc,42.451171875,143.26171875,北海道,十勝支庁,広尾郡,大樹町,01641
xped,42.626953125,140.09765625,北海道,後志支庁,島牧郡,島牧村,01391
xpef,42.626953125,140.44921875,北海道,後志支庁,寿都郡,黒松内町,01393
xps4,42.626953125,140.80078125,北海道,胆振支庁,虻田郡,洞爺湖町,01584
xps6,42.626953125,141.15234375,北海道,胆振支庁,白老郡,白老町,01578
xpsd,42.626953125,141.50390625,北海道,,,苫小牧市,01213
xpsf,42.626953125,141.85546875,北海道,胆振支庁,勇払郡,厚真町,01581
xpt4,42.626953125,142.20703125,北海道,日高支庁,沙流郡,平取町,01602
xpt6,42.626953125,142.55859375,北海道,日高支庁,新冠郡,新冠町,01604
xptd,42.626953125,142.91015625,北海道,,,帯広市,01207
xptf,42.626953125,143.26171875,北海道,十勝支庁,河西郡,更別村,01639
xpeg,42.802734375,140.44921875,北海道,後志支庁,磯谷郡,蘭越町,01394
xps5,42.802734375,140.80078125,北海道,後志支庁,虻田郡,真狩村,01396
xps7,42.802734375,141.15234375,北海道,,札幌市,南区,01106
xpse,42.802734375,141.50390625,北海道,,,千歳市,01224
xpsg,42.802734375,141.85546875,北海道,胆振支庁,勇払郡,安平町,01585
xpt5,42.802734375,142.20703125,北海道,胆振支庁,勇払郡,むかわ町,01586
xpt7,42.802734375,142.55859375,北海道,日高支庁,沙流郡,平取町,01602
xpte,42.802734375,142.91015625,北海道,十勝支庁,河西郡,芽室町,01637
xptg,42.802734375,143.26171875,北海道,十勝支庁,中川郡,幕別町,01643
xpw5,42.802734375,143.61328125,北海道,十勝支庁,十勝郡,浦幌町,01649
xpsh,42.978515625,140.80078125,北海道,後志支庁,虻田郡,倶知安町,01400
xpsk,42.978515625,141.15234375,北海道,,札幌市,南区,01106
xpss,42.978515625,141.50390625,北海道,,,北広島市,01234
xpsu,42.978515625,141.85546875,北海道,空知支庁,夕張郡,由仁町,01427
xpth,42.978515625,142.20703125,北海道,,,夕張市,01209
xptk,42.978515625,142.55859375,北海道,上川支庁,勇払郡,占冠村,01463
xpts,42.978515625,142.91015625,北海道,十勝支庁,上川郡,清水町,01636
xptu,42.978515625,143.26171875,北海道,十勝支庁,河東郡,音更町,01631
xpwh,42.978515625,143.61328125,北海道,十勝支庁,十勝郡,浦幌町,01649
xpwk,42.978515625,143.96484375,北海道,釧路支庁,白糠郡,白糠町,01668
xpwu,42.978515625,144.66796875,北海道,釧路支庁,釧路郡,釧路町,01661
xpev,43.154296875,140.44921875,北海道,後志支庁,古宇郡,神恵内村,01404
xpsj,43.154296875,140.80078125,北海道,後志支庁,余市郡,余市町,01408
xpst,43.154296875,141.50390625,北海道,,,江別市,01217
xpsv,43.154296875,141.85546875,北海道,,,岩見沢市,01210
xptj,43.154296875,142.20703125,北海道,,,夕張市,01209
xptm,43.154296875,142.55859375,北海道,上川支庁,空知郡,南富良野町,01462
xptt,43.154296875,142.91015625,北海道,十勝支庁,上川郡,新得町,01635
xptv,43.154296875,143.26171875,北海道,十勝支庁,河東郡,士幌町,01632
xpwj,43.154296875,143.61328125,北海道,十勝支庁,中川郡,本別町,01646
xpwm,43.154296875,143.96484375,北海道,釧路支庁,白糠郡,白糠町,01668
xpwt,43.154296875,144.31640625,北海道,釧路支庁,阿寒郡,鶴居村,01667
xpwv,43.154296875,144.66796875,北海道,釧路支庁,川上郡,標茶町,01664
xpxj,43.154296875,145.01953125,北海道,釧路支庁,厚岸郡,浜中町,01663
xpey,43.330078125,140.44921875,北海道,後志支庁,積丹郡,積丹町,01405
xpsw,43.330078125,141.50390625,北海道,,,石狩市,01235
xpsy,43.330078125,141.85546875,北海道,,,美唄市,01215
xptn,43.330078125,142.20703125,北海道,,,芦別市,01216
xptq,43.330078125,142.55859375,北海道,,,富良野市,01229
xptw,43.330078125,142.91015625,北海道,十勝支庁,上川郡,新得町,01635
xpty,43.330078125,143.26171875,北海道,十勝支庁,河東郡,上士幌町,01633
xpwn,43.330078125,143.61328125,北海道,十勝支庁,足寄郡,足寄町,01647
xpwq,43.330078125,143.96484375,北海道,釧路支庁,白糠郡,白糠町,01668
xpww,43.330078125,144.31640625,北海道,釧路支庁,阿寒郡,鶴居村,01667
xpwy,43.330078125,144.66796875,北海道,釧路支庁,川上郡,標茶町,01664
xpxn,43.330078125,145.01953125,北海道,根室支庁,野付郡,別海町,01691
xpsx,43.505859375,141.50390625,北海道,,,石狩市,01235
xpsz,43.505859375,141.85546875,北海道,空知支庁,樺戸郡,新十津川町,01432
xptp,43.505859375,142.20703125,北海道,,,芦別市,01216
xptr,43.505859375,142.55859375,北海道,上川支庁,空知郡,上富良野町,01460
xptx,43.505859375,142.91015625,北海道,十勝支庁,上川郡,新得町,01635
xptz,43.505859375,143.26171875,北海道,十勝支庁,足寄郡,足寄町,01647
xpwp,43.505859375,143.61328125,北海道,十勝支庁,足寄郡,陸別町,01648
xpwr,43.505859375,143.96484375,北海道,網走支庁,網走郡,津別町,01544
xpwx,43.505859375,144.31640625,北海道,釧路支庁,川上郡,弟子屈町,01665
xpwz,43.505859375,144.66796875,北海道,釧路支庁,川上郡,標茶町,01664
xpxp,43.505859375,145.01953125,北海道,根室支庁,標津郡,中標津町,01692
xpu8,43.681640625,141.50390625,北海道,空知支庁,樺戸郡,新十津川町,01432
xpub,43.681640625,141.85546875,北海道,空知支庁,雨竜郡,雨竜町,01436
xpv0,43.681640625,142.20703125,北海道,,,旭川市,01204
xpv2,43.681640625,142.55859375,北海道,上川支庁,上川郡,東川町,01458
xpv8,43.681640625,142.91015625,北海道,上川支庁,上川郡,上川町,01457
xpvb,43.681640625,143.26171875,北海道,,,北見市,01208
xpy0,43.681640625,143.61328125,北海道,網走支庁,常呂郡,置戸町,01550
xpy2,43.681640625,143.96484375,北海道,網走支庁,網走郡,津別町,01544
xpy8,43.681640625,144.31640625,北海道,釧路支庁,川上郡,弟子屈町,01665
xpyb,43.681640625,144.66796875,北海道,網走支庁,斜里郡,清里町,01546
xpz0,43.681640625,145.01953125,北海道,根室支庁,標津郡,標津町,01693
xpuc,43.857421875,141.85546875,北海道,,,留萌市,01212
xpv1,43.857421875,142.20703125,北海道,,,深川市,01228
xpv3,43.857421875,142.55859375,北海道,上川支庁,上川郡,当麻町,01454
xpv9,43.857421875,142.91015625,北海道,上川支庁,上川郡,上川町,01457
xpvc,43.857421875,143.26171875,北海道,網走支庁,紋別郡,遠軽町,01555
xpy1,43.857421875,143.61328125,北海道,,,北見市,01208
xpy3,43.857421875,143.96484375,北海道,,,北見市,01208
xpy9,43.857421875,144.31640625,北海道,網走支庁,網走郡,大空町,01564
xpyc,43.857421875,144.66796875,北海道,網走支庁,斜里郡,斜里町,01545
xpz1,43.857421875,145.01953125,北海道,根室支庁,標津郡,標津町,01693
xrb3,43.857421875,146.77734375,北海道,根室振興局,色丹郡,色丹村,01695
xpuf,44.033203125,141.85546875,北海道,留萌支庁,留萌郡,小平町,01482
xpv4,44.033203125,142.20703125,北海道,,,士別市,01220
xpv6,44.033203125,142.55859375,北海道,,,士別市,01220
xpvd,44.033203125,142.91015625,北海道,網走支庁,紋別郡,滝上町,01560
xpvf,44.033203125,143.26171875,北海道,網走支庁,紋別郡,遠軽町,01555
xpy4,44.033203125,143.61328125,北海道,網走支庁,紋別郡,湧別町,01559
xpy6,44.033203125,143.96484375,北海道,,,北見市,01208
xpz4,44.033203125,145.01953125,北海道,網走支庁,斜里郡,斜里町,01545
xpzd,44.033203125,145.72265625,北海道,根室振興局,国後郡,泊村・留夜別村,01696
xpug,44.208984375,141.85546875,北海道,留萌支庁,苫前郡,苫前町,01483
xpv5,44.208984375,142.20703125,北海道,,,士別市,01220
xpv7,44.208984375,142.55859375,北海道,,,名寄市,01221
xpve,44.208984375,142.91015625,北海道,網走支庁,紋別郡,滝上町,01560
xpvg,44.208984375,143.26171875,北海道,,,紋別市,01219
xpy5,44.208984375,143.61328125,北海道,網走支庁,紋別郡,湧別町,01559
xpuu,44.384765625,141.85546875,北海道,留萌支庁,苫前郡,羽幌町,01484
xpvh,44.384765625,142.20703125,北海道,空知支庁,雨竜郡,幌加内町,01439
xpvk,44.384765625,142.55859375,北海道,,,名寄市,01221
xpvs,44.384765625,142.91015625,北海道,網走支庁,紋別郡,西興部村,01562
xpvu,44.384765625,143.26171875,北海道,網走支庁,紋別郡,興部町,01561
xpzu,44.384765625,146.07421875,北海道,根室振興局,国後郡,泊村・留夜別村,01696
xrbh,44.384765625,146.42578125,北海道,根室振興局,国後郡,泊村・留夜別村,01696
xpuv,44.560546875,141.85546875,北海道,留萌支庁,苫前郡,初山別村,01485
xpvj,44.560546875,142.20703125,北海道,上川支庁,中川郡,中川町,01471
xpvm,44.560546875,142.55859375,北海道,上川支庁,中川郡,美深町,01469
xpvt,44.560546875,142.91015625,北海道,網走支庁,紋別郡,雄武町,01563
xpuy,44.736328125,141.85546875,北海道,留萌支庁,天塩郡,遠別町,01486
xpvn,44.736328125,142.20703125,北海道,上川支庁,中川郡,音威子府村,01470
xpvq,44.736328125,142.55859375,北海道,宗谷支庁,枝幸郡,枝幸町,01514
xpuz,44.912109375,141.85546875,北海道,留萌支庁,天塩郡,天塩町,01487
xpvp,44.912109375,142.20703125,北海道,宗谷支庁,枝幸郡,中頓別町,01513
xpvr,44.912109375,142.55859375,北海道,宗谷支庁,枝幸郡,枝幸町,01514
xrbz,44.912109375,147.48046875,北海道,根室振興局,択捉郡,留別村・紗那村・蘂取,01698
z0hb,45.087890625,141.85546875,北海道,宗谷支庁,天塩郡,豊富町,01516
z0j0,45.087890625,142.20703125,北海道,宗谷支庁,枝幸郡,浜頓別町,01512
z210,45.087890625,147.83203125,北海道,根室振興局,択捉郡,留別村・紗那村・蘂取,01698
z0hc,45.263671875,141.85546875,北海道,,,稚内市,01214
z0j1,45.263671875,142.20703125,北海道,宗谷支庁,宗谷郡,猿払村,01511
z21d,45.439453125,148.53515625,北海道,根室振興局,択捉郡,留別村・紗那村・蘂取,01698
Binary file gh4.ag.txt matches
